"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","V1","Année","Emissions de CO2","Energie","Kilométrage","Nb de portes","Prix","Puissance fiscale","Puissance réelle","Transmission","Carrosserie","Garantie mécanique","Autres informations","Nombre de places","Consommation mixte","Etat du véhicule","Contrôle technique","Couleur intérieur","Option equipement Sécurité","Option/Equipement Confort intérieur","Option/equipement extérieurs","Type de peinture carrosserie"
"77","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1230218387A1KVVOVWPOL",0,"Volkswagen occasion","Polo","","
1068 Avenue Gabriel Voisin71700 Tournus
","
TOURNUS OCCASION
",NA,"Décembre 2003
Assurance auto : Comparez","142
g/km","Essence","140 000
km","4 portes avec hayon","3 490 €","4
CV",NA,"Manuelle","Berline","3 mois",NA,"5
places","5.9
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"78","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230218378A1KVVORECLI",0,"Renault occasion","Clio","","
441 rue Charles de Gaulle38920 Crolles
","
AGENCE AUTOMOBILIERE GRENOBLE
",NA,"Novembre 2012
Assurance auto : Comparez","90
g/km","Diesel","128 000
km","4 portes avec hayon","5 990 €","4
CV","90
Ch","Manuelle","Berline","3 mois",NA,"5
places",NA,NA,NA,NA,NA,NA,NA,NA
"79","https://www.paruvendu.fr/a/voiture-occasion/renault/megane-iii-estate/1230024052A1KVVOREM3E",0,"Renault occasion","Mégane III Estate","



Annonce
de Adrien B                                                                 - Guingamp (22200)                    
membre de ParuVendu.fr depuis 11 jours
","","","","Mai 2011
Assurance auto : Comparez","106
g/km","Diesel","195 000
km","4 portes avec hayon","4 600 €","5
CV","110
Ch","Manuelle","Break",NA,"Véhicule non fumeur,Stationne dans un garage","5
places","4.1
litres / 100 km","Irréprochable","A jour < 6 mois","Noir",NA,NA,NA,"Standard"
"80","https://www.paruvendu.fr/a/voiture-occasion/citroen/xsara/1228985082A1KVVOCIXSA",0,"Citroën occasion","Xsara","","
2 RUE DES VIGNES - POLE ECONOMIQUE DES RENARDIERES77250 Écuelles
","
AUTO DISPO 77
",NA,"Juin 1999
Assurance auto : Comparez",NA,"Essence","149 000
km","4 portes avec hayon","1 000 €","7
CV",NA,"Manuelle","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","https://www.paruvendu.fr/a/voiture-occasion/citroen/bx/1230080793A1KVVOCIBX",0,"Citroën occasion","BX","



Annonce
de Serge K                                                                 - St Amour (39160)                    
membre de ParuVendu.fr depuis 23 jours
","","",NA,"Avril 1990
Assurance auto : Comparez",NA,"Diesel","189 000
km","4 portes avec hayon","700 €","5
CV","5
Ch","Manuelle","Berline",NA,"Véhicule non fumeur,Stationne dans un garage","5
places",NA,"Irréprochable",NA,NA,NA,NA,NA,NA
"82","https://www.paruvendu.fr/a/voiture-occasion/peugeot/508/1229974670A1KVVOPE508",0,"Peugeot occasion","508","



Annonce
de Jean-Paul C                                                                 - St Remy De Provence (13210)                    
membre de ParuVendu.fr depuis 2 ans
","","","","Septembre 2012
Assurance auto : Comparez","104
g/km","Hybride","131 089
km","4 portes avec hayon","12 500 €","8
CV","163
Ch","Semi automatique","Break",NA,"Pneus hiver,Barres de toit","5
places",NA,"Bon",NA,NA,NA,NA,NA,NA
"83","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218225A1KVVOFI500",0,"Fiat occasion","500","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2015
Assurance auto : Comparez",NA,"Diesel","48 500
km","5","13 990 €","7
CV","140
Ch","Manuelle","Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230218224A1KVVORECLI",0,"Renault occasion","Clio","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","5","13 990 €","5
CV","90
Ch","Manuelle","Berline","24 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","https://www.paruvendu.fr/a/voiture-occasion/renault/scenic/1229933031A1KVVORESCE",0,"Renault occasion","Scénic","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","5","22 890 €","7
CV","140
Ch","Manuelle","Berline","24 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","https://www.paruvendu.fr/a/voiture-occasion/renault/laguna/1230218223A1KVVORELAG",0,"Renault occasion","Laguna","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2009
Assurance auto : Comparez",NA,"Diesel","117 500
km","2 portes avec hayon","9 990 €","10
CV","178
Ch","Manuelle","Coupé","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1230218222A1KVVOREKAD",0,"Renault occasion","Kadjar","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","5","19 990 €","8
CV","140
Ch","Manuelle","Berline","24 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","https://www.paruvendu.fr/a/voiture-occasion/hyundai/tucson/1230080653A1KVVOHYTUC",0,"Hyundai occasion","Tucson","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
","","2016
Assurance auto : Comparez",NA,"Diesel","78 000
km","5","20 490 €","7
CV","141
Ch",NA,"Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","https://www.paruvendu.fr/a/voiture-occasion/peugeot/407/1230218220A1KVVOPE407",0,"Peugeot occasion","407","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
","","2006
Assurance auto : Comparez",NA,"Diesel","158 750
km","2 portes avec hayon","5 990 €","13
CV","204
Ch",NA,"Coupé","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","https://www.paruvendu.fr/a/voiture-occasion/mini/cooper/1230104680A1KVVOMCCOO",0,"Mini occasion","Cooper","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2015
Assurance auto : Comparez",NA,"Diesel","65 000
km","5","13 990 €","4
CV","95
Ch","Manuelle","Berline",NA,"Première main",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1230218221A1KVVOREMEG",0,"Renault occasion","Mégane","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","5","18 990 €","7
CV","140
Ch","Manuelle","Berline","24 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1230218219A1KVVOREMEG",0,"Renault occasion","Mégane","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","5","19 590 €","7
CV","140
Ch","Manuelle","Berline","24 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1230218218A1KVVOREMEG",0,"Renault occasion","Mégane","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","5","17 990 €","7
CV","140
Ch","Manuelle","Berline","24 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230218216A1KVVOPE2M8",0,"Peugeot occasion","2008","","
43 Rue de Gouesnou29200 Brest
","
BH CAR BREST - GS AUTO
","","2018
Assurance auto : Comparez",NA,"Essence","10
km","5","19 590 €","5
CV","110
Ch",NA,"Berline","24 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1230218213A1KVVOVWTIG",0,"Volkswagen occasion","Tiguan","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
","","2015
Assurance auto : Comparez",NA,"Diesel","43 000
km","5","17 490 €","6
CV","110
Ch","Manuelle","Berline","3 mois","Première main",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","https://www.paruvendu.fr/a/voiture-occasion/mercedes/slk/1230218209A1KVVOMESLK",0,"Mercedes occasion","SLK","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
",NA,"2010
Assurance auto : Comparez",NA,"Essence","92 500
km","2 portes avec hayon","15 500 €","11
CV","184
Ch","Manuelle","Coupé","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230218210A1KVVOBMS3",0,"BMW occasion","Série 3","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
","","2012
Assurance auto : Comparez",NA,"Diesel","135 000
km","5","17 990 €","10
CV","184
Ch",NA,"Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","https://www.paruvendu.fr/a/voiture-occasion/bmw/x1/1230218211A1KVVOBMX1",0,"BMW occasion","X1","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
","","2012
Assurance auto : Comparez",NA,"Diesel","87 000
km","5","18 990 €","10
CV","177
Ch",NA,"Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","https://www.paruvendu.fr/a/voiture-occasion/renault/espace/1230218212A1KVVOREESP",0,"Renault occasion","Espace","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
","","2015
Assurance auto : Comparez",NA,"Diesel","96 000
km","5","22 990 €","8
CV","160
Ch",NA,"Berline",NA,"Première main",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1230218208A1KVVOREMEG",0,"Renault occasion","Mégane","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
",NA,"2014
Assurance auto : Comparez",NA,"Diesel","128 000
km","5","7 490 €","5
CV","110
Ch","Manuelle","Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds3/1230218206A1KVVOCIDS3",0,"Citroën occasion","DS3","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
",NA,"2011
Assurance auto : Comparez",NA,"Diesel","145 500
km",NA,"7 490 €","5
CV","92
Ch","Manuelle",NA,"3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230218204A1KVVOBMS3",0,"BMW occasion","Série 3","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
",NA,"2004
Assurance auto : Comparez",NA,"Diesel","138 000
km","2 portes avec hayon","7 490 €","8
CV","150
Ch","Manuelle","Coupé","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","https://www.paruvendu.fr/a/voiture-occasion/renault/trafic/1230218207A1KVVORETRA",0,"Renault occasion","Trafic","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
","","2018
Assurance auto : Comparez",NA,"Diesel","10
km","5","19 062 €","5
CV","145
Ch","Manuelle","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","https://www.paruvendu.fr/a/voiture-occasion/toyota/avensis/1230218203A1KVVOTOAVE",0,"Toyota occasion","Avensis","","
24 Rue Antoine Becquerel11100 Narbonne
","
BH CAR - DH TRANSACTIONS
",NA,"2010
Assurance auto : Comparez",NA,"Diesel","123 000
km","5","7 500 €","8
CV","150
Ch","Manuelle","Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","https://www.paruvendu.fr/a/voiture-occasion/lexus/is/1230218135A1KVVOLXIS",0,"Lexus occasion","IS","","
1609 Chemin Saint Bernard06220 Vallauris
","
TRANSAKAUTO ANTIBES - ANTIPOLIS MOTORS
",NA,"Août 2017
Assurance auto : Comparez",NA,"Hybride","20 800
km","4 portes","29 990 €","9
CV",NA,"Automatique","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-b/1228493530A1KVVOMEB",0,"Mercedes occasion","Classe B","","
9, rue du 8 Mai 194571330 Simard
","
EXPO CHANUSSOT
","","Mars 2017
Assurance auto : Comparez",NA,NA,"19 197
km","5","21 720 €","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","https://www.paruvendu.fr/a/voiture-occasion/renault/scenic/1225042477A1KVVORESCE",0,"Renault occasion","Scénic","","
17-18 Boulevard Ferdinand de Candou40000 Mont-de-Marsan
","
URBAUTO
",NA,"Mars 2018
Assurance auto : Comparez","122
g/km","Diesel","10
km","4 portes avec hayon","23 490 €","7
CV",NA,"Manuelle","Monospace",NA,NA,"5
places",NA,NA,NA,NA,NA,NA,NA,NA
"108","https://www.paruvendu.fr/a/voiture-occasion/bmw/x3/1228813499A1KVVOBMX3",0,"BMW occasion","X3","","
3 Rue Eugene Thevenin25300 Pontarlier
","
CRAZY CARS
","","Août 2017
Assurance auto : Comparez",NA,NA,"19 169
km","5","40 300 €","10
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1227443241A1KVVONIQAS",0,"Nissan occasion","Qashqai","","
3 Rue Eugene Thevenin25300 Pontarlier
","
CRAZY CARS
","","Décembre 2017
Assurance auto : Comparez",NA,NA,"6 383
km","5","20 540 €","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1228538358A1KVVONIQAS",0,"Nissan occasion","Qashqai","","
3 Rue Eugene Thevenin25300 Pontarlier
","
CRAZY CARS
","","Décembre 2017
Assurance auto : Comparez",NA,NA,"9 428
km","5","20 590 €","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","https://www.paruvendu.fr/a/voiture-occasion/dacia/duster/1230218033A1KVVODCDUS",0,"Dacia occasion","Duster","","
4 ET 6 AVE PIERRE MENDES FRANCE NOISIEL BP2177186 Noisiel
","
BRIE DES NATIONS
",NA,"Août 2018
Assurance auto : Comparez",NA,"Diesel","10
km","4 portes avec hayon","16 790 €","6
CV",NA,"Automatique","4x4 - SUV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1230218032A1KVVOVWGOL",0,"Volkswagen occasion","Golf","","
4 ET 6 AVE PIERRE MENDES FRANCE NOISIEL BP2177186 Noisiel
","
BRIE DES NATIONS
",NA,"Avril 2016
Assurance auto : Comparez",NA,"Essence","40 164
km","4 portes avec hayon","15 480 €","6
CV",NA,"Manuelle","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","https://www.paruvendu.fr/a/voiture-occasion/nissan/x-trail/1230218031A1KVVONIXTR",0,"Nissan occasion","X-Trail","","
4 ET 6 AVE PIERRE MENDES FRANCE NOISIEL BP2177186 Noisiel
","
BRIE DES NATIONS
",NA,"Août 2018
Assurance auto : Comparez",NA,"Diesel","10
km","4 portes avec hayon","25 490 €","7
CV",NA,"Manuelle","4x4 - SUV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","https://www.paruvendu.fr/a/voiture-occasion/nissan/juke/1230218015A1KVVONIJUK",0,"Nissan occasion","Juke","","
14 rue de la découverte77600 Chanteloup-en-Brie
","
Brie des Nations Val d'Europe
",NA,"Décembre 2017
Assurance auto : Comparez",NA,"Essence","25 517
km","4 portes avec hayon","16 990 €","6
CV",NA,"Automatique","4x4 - SUV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-m/1230218005A1KVVOMEM",0,"Mercedes occasion","Classe M","","
2 AVENUE DE VIENNE ZONE ARTISANALE SAINT EUGENIE66270 France
","
SAS FAJARDO
",NA,"2005
Assurance auto : Comparez",NA,"Diesel","200 809
km","4 portes avec hayon","9 500 €",NA,NA,"Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","https://www.paruvendu.fr/a/voiture-occasion/renault/scenic/1230217996A1KVVORESCE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230218000A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230217998A1KVVOPE2M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1230217999A1KVVOVWTIG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1230217997A1KVVOCIC4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-cactus/1230218001A1KVVOCI4C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230217995A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1230217994A1KVVOCIC4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230217993A1KVVOPE2M8",0,"Peugeot occasion","2008","","
16 RUE LENA BERNSTEIN51100 FRANCE
","
LWA
","","2017
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","14 990 €",NA,NA,"Manuelle","Break",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","https://www.paruvendu.fr/a/voiture-occasion/peugeot/partner/1230217991A1KVVOPEPAR",0,"Peugeot occasion","Partner","","
AVENUE D IMMERCOURT62223 FRANCE
","
SYNERGIE AUTOMOBILES ARRAS
",NA,"2014
Assurance auto : Comparez",NA,"Diesel","79 273
km","2 portes avec hayon","9 390 €",NA,NA,"Manuelle","Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","https://www.paruvendu.fr/a/voiture-occasion/renault/megane-iii/1230217990A1KVVOREMG3",0,"Renault occasion","Mégane III","","
AVENUE D IMMERCOURT62223 FRANCE
","
SYNERGIE AUTOMOBILES ARRAS
","","2015
Assurance auto : Comparez",NA,"Diesel","57 817
km","4 portes avec hayon","9 590 €",NA,NA,"Manuelle","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-cactus/1230217984A1KVVOCI4C",0,"Citroën occasion","C4 cactus","","
181 RTE DE REVEL31400 FRANCE
","
SARL JMF AUTO
",NA,"2005
Assurance auto : Comparez",NA,"Essence","145 831
km","2 portes avec hayon","3 990 €",NA,NA,"Manuelle","Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","https://www.paruvendu.fr/a/voiture-occasion/renault/clio-iii-estate/1230217982A1KVVOREC3E",0,"Renault occasion","Clio III Estate","","
181 RTE DE REVEL31400 FRANCE
","
SARL JMF AUTO
",NA,"2007
Assurance auto : Comparez",NA,"GPL ou GNL","95 277
km","2 portes avec hayon","3 990 €",NA,NA,"Manuelle","Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","https://www.paruvendu.fr/a/voiture-occasion/fiat/grande-punto/1230217986A1KVVOFIPUG",0,"Fiat occasion","Grande Punto","","
181 RTE DE REVEL31400 FRANCE
","
SARL JMF AUTO
",NA,"2006
Assurance auto : Comparez",NA,"Essence","92 339
km","4 portes avec hayon","4 490 €",NA,NA,"Manuelle","Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","https://www.paruvendu.fr/a/voiture-occasion/peugeot/107/1230217983A1KVVOPE107",0,"Peugeot occasion","107","","
181 RTE DE REVEL31400 FRANCE
","
SARL JMF AUTO
",NA,"2005
Assurance auto : Comparez",NA,"Essence","42 693
km","2 portes avec hayon","4 990 €",NA,NA,"Manuelle","Berline","3 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","https://www.paruvendu.fr/a/voiture-occasion/peugeot/partner/1230217981A1KVVOPEPAR",0,"Peugeot occasion","Partner","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","16 970 €",NA,NA,"Manuelle","Break","23 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230217980A1KVVOCIC4P",0,"Citroën occasion","C4 Picasso","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2017
Assurance auto : Comparez",NA,"Diesel","23 536
km","4 portes avec hayon","17 470 €",NA,NA,"Automatique","Break","7 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230217979A1KVVOPE308",0,"Peugeot occasion","308","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2018
Assurance auto : Comparez",NA,"Diesel","9 710
km","4 portes avec hayon","22 470 €",NA,NA,"Automatique","Berline","19 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230217977A1KVVOCIC3",0,"Citroën occasion","C3","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2017
Assurance auto : Comparez",NA,"Diesel","24 851
km","4 portes avec hayon","11 570 €",NA,NA,"Manuelle","Berline","12 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230217976A1KVVOPE308",0,"Peugeot occasion","308","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
","","2016
Assurance auto : Comparez",NA,"Diesel","61 569
km","4 portes avec hayon","12 970 €",NA,NA,"Manuelle",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230217975A1KVVOPE2M8",0,"Peugeot occasion","2008","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2017
Assurance auto : Comparez",NA,"Essence","44 918
km","4 portes avec hayon","16 990 €",NA,NA,"Automatique","Berline","8 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230217978A1KVVOPE308",0,"Peugeot occasion","308","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","17 990 €",NA,NA,"Manuelle","Berline","23 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","https://www.paruvendu.fr/a/voiture-occasion/renault/scenic/1230217974A1KVVORESCE",0,"Renault occasion","Scénic","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","25 970 €",NA,NA,"Automatique","Break","23 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230217973A1KVVOCIC3",0,"Citroën occasion","C3","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2017
Assurance auto : Comparez",NA,"Diesel","24 867
km","4 portes avec hayon","13 570 €",NA,NA,"Manuelle","Berline","12 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230217970A1KVVOPE2M8",0,"Peugeot occasion","2008","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2017
Assurance auto : Comparez",NA,"Diesel","31 827
km","4 portes avec hayon","16 470 €",NA,NA,"Manuelle","Berline","12 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230217969A1KVVOPE2M8",0,"Peugeot occasion","2008","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","18 970 €",NA,NA,"Automatique","Berline","23 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-aircross/1230217972A1KVVOCIC3A",0,"Citroën occasion","C3 Aircross","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","19 470 €",NA,NA,"Manuelle","Berline","22 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230217971A1KVVOPE308",0,"Peugeot occasion","308","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2017
Assurance auto : Comparez",NA,"Diesel","17 458
km","4 portes avec hayon","19 970 €",NA,NA,"Automatique","Break","12 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1230217968A1KVVOCIC4",0,"Citroën occasion","C4","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2017
Assurance auto : Comparez",NA,"Diesel","24 990
km","4 portes avec hayon","11 970 €",NA,NA,"Manuelle","Berline","7 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230217965A1KVVOPE2M8",0,"Peugeot occasion","2008","","
51 AV DE COURNON63170 France
","
OXYLIO CLERMONT FERRAND
",NA,"2018
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","18 970 €",NA,NA,"Manuelle","Berline","23 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
