"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","V1","Année","Carrosserie","Energie","Kilométrage","Prix","Garantie mécanique","Nb de portes","Transmission","Consommation mixte","Emissions de CO2","Nombre de places","Puissance fiscale","Autres informations","Etat du véhicule","Puissance réelle","Contrôle technique","Couleur intérieur","Option equipement Sécurité","Option/Equipement Confort intérieur","Option/equipement extérieurs","Type de peinture carrosserie"
"732","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192422A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","https://www.paruvendu.fr/a/voiture-occasion/renault/talisman/1230192424A1KVVORETAL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1230192425A1KVVOPE5M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","https://www.paruvendu.fr/a/voiture-occasion/peugeot/traveller/1230192423A1KVVOPETRA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192420A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230192418A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230192419A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230192421A1KVVOPE3M8",0,"Peugeot occasion","3008","","
25 CHE DE MARTICOT33610 France
","
OXYLIO BORDEAUX
","","2018
Assurance auto : Comparez",NA,"Diesel","10
km","37 425 €","23 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","https://www.paruvendu.fr/a/voiture-occasion/peugeot/108/1230192414A1KVVOPE108",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192412A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230192416A1KVVOPE2M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","https://www.paruvendu.fr/a/voiture-occasion/dacia/duster/1230192415A1KVVODCDUS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","https://www.paruvendu.fr/a/voiture-occasion/citroen/spacetourer/1230192413A1KVVOCISPA",0,"Citroën occasion","Spacetourer","","
25 CHE DE MARTICOT33610 France
","
OXYLIO BORDEAUX
",NA,"2017
Assurance auto : Comparez","Break","Diesel","37 518
km","29 170 €","11 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192407A1KVVOPE208",0,"Peugeot occasion","208","","
25 CHE DE MARTICOT33610 France
","
OXYLIO BORDEAUX
",NA,"2018
Assurance auto : Comparez","Berline","Diesel","13 668
km","11 690 €","16 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230192409A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","https://www.paruvendu.fr/a/voiture-occasion/seat/ateca/1230192410A1KVVOSEATC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1230192408A1KVVOREKAD",0,"Renault occasion","Kadjar","","
25 CHE DE MARTICOT33610 France
","
OXYLIO BORDEAUX
",NA,"2018
Assurance auto : Comparez","Break","Diesel","10
km","23 970 €","23 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","https://www.paruvendu.fr/a/voiture-occasion/renault/talisman/1230192406A1KVVORETAL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192403A1KVVOPE208",0,"Peugeot occasion","208","","
25 CHE DE MARTICOT33610 France
","
OXYLIO BORDEAUX
",NA,"2017
Assurance auto : Comparez","Berline","Essence","40 255
km","9 990 €","12 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","https://www.paruvendu.fr/a/voiture-occasion/alfa-romeo/mito/1230192405A1KVVOALMIT",0,"Alfa Romeo occasion","Mito","","
25 CHE DE MARTICOT33610 France
","
OXYLIO BORDEAUX
",NA,"2018
Assurance auto : Comparez","Berline","Diesel","10
km","12 470 €","18 mois","2 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1230192404A1KVVOREKAD",0,"Renault occasion","Kadjar","","
25 CHE DE MARTICOT33610 France
","
OXYLIO BORDEAUX
","","2016
Assurance auto : Comparez",NA,"Diesel","28 000
km","18 970 €","11 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","https://www.paruvendu.fr/a/voiture-occasion/ford/transit/1230192401A1KVVOFOTRA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","https://www.paruvendu.fr/a/voiture-occasion/renault/grand-scenic-iii/1230192399A1KVVOREGS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","https://www.paruvendu.fr/a/voiture-occasion/peugeot/508/1230192400A1KVVOPE508",0,"Peugeot occasion","508","","
25 ROUTE NATIONALE 11330620 France
","
SAS OXYLIO NIMES
",NA,"2017
Assurance auto : Comparez","Break","Diesel","12 797
km","26 990 €","12 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230192395A1KVVOFI500",0,"Fiat occasion","500","","
17 RUE ALBERT STEPHAN ZONE INDUSTRIELLE DU GUELEN29000 FRANCE
","
SN FORNES
",NA,"2008
Assurance auto : Comparez","Berline","Essence","119 722
km","5 900 €","3 mois","2 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230192393A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","https://www.paruvendu.fr/a/voiture-occasion/renault/talisman/1230192392A1KVVORETAL",0,"Renault occasion","Talisman","","
30 AVENUE ANATOLE FRANCE63290 FRANCE
","
SAS GARAGE DEBUS PÈRE ET FILS
",NA,"2016
Assurance auto : Comparez","Berline","Diesel","15 438
km","23 990 €","12 mois","4 portes","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230192390A1KVVOBMS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","https://www.paruvendu.fr/a/voiture-occasion/audi/rs4/1230192387A1KVVOAURS4",0,"Audi occasion","RS4","","
16 AV DU MAL DE LATTRE DE TASSIGNY44400 FRANCE
","
FOTOCARS NANTES
","","2003
Assurance auto : Comparez","Break","Essence","161 620
km","12 900 €",NA,"4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","https://www.paruvendu.fr/a/voiture-occasion/porsche/cayenne/1230192389A1KVVOPOCAY",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","https://www.paruvendu.fr/a/voiture-occasion/porsche/911/1230192386A1KVVOPO911",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","https://www.paruvendu.fr/a/voiture-occasion/porsche/cayenne/1230192388A1KVVOPOCAY",0,"Porsche occasion","Cayenne","","
16 AV DU MAL DE LATTRE DE TASSIGNY44400 FRANCE
","
FOTOCARS NANTES
","","2013
Assurance auto : Comparez","Break","Diesel","67 200
km","38 900 €",NA,"4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","https://www.paruvendu.fr/a/voiture-occasion/bmw/m2/1230192385A1KVVOBMM2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","https://www.paruvendu.fr/a/voiture-occasion/porsche/911/1230192383A1KVVOPO911",0,"Porsche occasion","911","","
16 AV DU MAL DE LATTRE DE TASSIGNY44400 FRANCE
","
FOTOCARS NANTES
","","1997
Assurance auto : Comparez","Cabriolet","Essence","183 905
km","64 700 €",NA,"2 portes","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","https://www.paruvendu.fr/a/voiture-occasion/peugeot/407/1230192379A1KVVOPE407",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","https://www.paruvendu.fr/a/voiture-occasion/fiat/panda/1230192380A1KVVOFIPAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192382A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","https://www.paruvendu.fr/a/voiture-occasion/fiat/panda/1230192377A1KVVOFIPAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/amarok/1230192374A1KVVOVWAMA",0,"Volkswagen occasion","Amarok","","
820 ROUTE DE NIMES34000 FRANCE
","
SARL SUD VO
",NA,"2015
Assurance auto : Comparez","Berline","Diesel","39 424
km","29 990 €","6 mois","4 portes","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1230180571A1KVVOOPCOR",0,"Opel occasion","Corsa","



Annonce
de Alex a                                                                 - Lyon (69009)                    
membre de ParuVendu.fr depuis 1 mois
","","","","Mars 2008
Assurance auto : Comparez","Berline","Diesel","171 000
km","3 600 €",NA,"2 portes avec hayon","Manuelle","4.8
litres / 100 km","127
g/km","5
places","5
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-cactus/1230192368A1KVVOCI4C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-2/1230192369A1KVVOBMS2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","https://www.paruvendu.fr/a/voiture-occasion/bmw/x2/1230130470A1KVVOBMX2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","https://www.paruvendu.fr/a/voiture-occasion/bmw/x4/1230130469A1KVVOBMX4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","https://www.paruvendu.fr/a/voiture-occasion/bmw/x1/1230130455A1KVVOBMX1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","https://www.paruvendu.fr/a/voiture-occasion/bmw/x2/1230130461A1KVVOBMX2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230192351A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","https://www.paruvendu.fr/a/voiture-occasion/bmw/x4/1230192350A1KVVOBMX4",0,"BMW occasion","X4","","
145 RUE NICOLAS VAUQUELIN  CS 6232831100 FRANCE
","
PELRAS SA
",NA,"2017
Assurance auto : Comparez","Break","Diesel","14 664
km","47 990 €","24 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-e/1224426491A1KVVOMEE",0,"Mercedes occasion","Classe E","



Annonce
de Haitham a                                                                 - Puteaux (92800)                    
membre de ParuVendu.fr depuis 3 ans
","","",NA,"Février 2015
Assurance auto : Comparez","Berline","Diesel","42 000
km","28 000 €",NA,"4 portes","Automatique","4.9
litres / 100 km","123
g/km","5
places","9
CV","Véhicule non fumeur,Stationne dans un garage,Sous garantie constructeur","Irréprochable","170
Ch",NA,"Noir",NA,NA,NA,"Métallisée"
"781","https://www.paruvendu.fr/a/voiture-occasion/peugeot/108/1230192344A1KVVOPE108",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230192346A1KVVORECLI",0,"Renault occasion","Clio","","
30 RUE MONTELS L EGLISE ZONE ARTISANALE DU PUECH RADIERS34970 France
","
OXYLIO
",NA,"2018
Assurance auto : Comparez","Berline","Essence","10
km","14 970 €","22 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230192345A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","https://www.paruvendu.fr/a/voiture-occasion/audi/a4/1230192347A1KVVOAUA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192340A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230192341A1KVVOPE2M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230192339A1KVVOPE2M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230192342A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","https://www.paruvendu.fr/a/voiture-occasion/peugeot/508-sw/1230192338A1KVVOPE5SW",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","https://www.paruvendu.fr/a/voiture-occasion/renault/scenic-iv/1230192336A1KVVORESC4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230192335A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","https://www.paruvendu.fr/a/voiture-occasion/peugeot/108/1230192331A1KVVOPE108",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192333A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230192329A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1230192332A1KVVOPE5M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192328A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","https://www.paruvendu.fr/a/voiture-occasion/renault/kangoo/1230192327A1KVVOREKAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192326A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230192321A1KVVORECLI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","https://www.paruvendu.fr/a/voiture-occasion/peugeot/508/1230192322A1KVVOPE508",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","https://www.paruvendu.fr/a/voiture-occasion/peugeot/508-sw/1230192323A1KVVOPE5SW",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1230192324A1KVVOAUA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230192315A1KVVORECLI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","https://www.paruvendu.fr/a/voiture-occasion/renault/kangoo/1230192316A1KVVOREKAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","https://www.paruvendu.fr/a/voiture-occasion/renault/kangoo/1230192319A1KVVOREKAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1230192318A1KVVOCIC4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192320A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","https://www.paruvendu.fr/a/voiture-occasion/nissan/juke/1230192311A1KVVONIJUK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230192312A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","https://www.paruvendu.fr/a/voiture-occasion/peugeot/508/1230192310A1KVVOPE508",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230192313A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","https://www.paruvendu.fr/a/voiture-occasion/peugeot/traveller/1230192314A1KVVOPETRA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230192308A1KVVORECLI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","https://www.paruvendu.fr/a/voiture-occasion/dacia/duster/1230192306A1KVVODCDUS",0,"Dacia occasion","Duster","","
379 RUE DU LAC ZI LE VERNEY38300 France
","
OXYLIO RHONE-ALPES
",NA,"2018
Assurance auto : Comparez","Berline","Diesel","10
km","18 270 €","35 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230192305A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","https://www.paruvendu.fr/a/voiture-occasion/peugeot/traveller/1230192309A1KVVOPETRA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230192301A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1230192302A1KVVOCIGCP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230192304A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","https://www.paruvendu.fr/a/voiture-occasion/peugeot/508-sw/1230192303A1KVVOPE5SW",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230192298A1KVVORECLI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1230192297A1KVVORECAP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","https://www.paruvendu.fr/a/voiture-occasion/renault/grand-scenic-iv/1230192299A1KVVOREGS4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230192300A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
