"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","Ann<U+00E9>e","Autres informations","Carrosserie","Emissions de CO2","Energie","Kilom<U+00E9>trage","Nb de portes","Nombre de places","Prix","Puissance fiscale","Puissance r<U+00E9>elle","Transmission","V1","Garantie m<U+00E9>canique","Consommation mixte","Etat du v<U+00E9>hicule","Contr<U+00F4>le technique","Couleur int<U+00E9>rieur","Type de peinture carrosserie","Option equipement S<U+00E9>curit<U+00E9>","Option/Equipement Confort int<U+00E9>rieur","Option/equipement ext<U+00E9>rieurs"
"543","https://www.paruvendu.fr/a/voiture-occasion/skoda/karoq/1230199135A1KVVOSKKAR",0,"Skoda occasion","Karoq","","
Route de Cambrai BP 9007859552 Lambres-lez-Douai
","
VOLKSWAGEN LAMBES LEZ DOUAI - AUTOSPHERE
","Octobre 2018
Assurance auto : Comparez",NA,"4x4 - SUV","127
g/km","Essence","5 268
km","4 portes avec hayon","5
places","29 990 <U+20AC>","8
CV",NA,"Automatique","",NA,"5.6
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"544","https://www.paruvendu.fr/a/voiture-occasion/audi/a5/1230199134A1KVVOAUA5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1230189631A1KVVOVWPOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230199130A1KVVORECLI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","https://www.paruvendu.fr/a/voiture-occasion/kia/sportage/1230199127A1KVVOKISPO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1230199126A1KVVOMEA",0,"Mercedes occasion","Classe A","","
159 Avenue du 8 mai 194586000 Poitiers
","
MERCEDES POITIERS - AUTOSPHERE
","2016
Assurance auto : Comparez",NA,"Berline",NA,"Essence","33 661
km","4 portes avec hayon","5
places","20 900 <U+20AC>","8
CV","156
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230199125A1KVVOPE2M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1230199122A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-e/1230199123A1KVVOMEE",0,"Mercedes occasion","Classe E","","
137 Avenue de la Victoire77100 Meaux
","
MERCEDES MEAUX - AUTOSPHERE
","2017
Assurance auto : Comparez",NA,"Break",NA,"Diesel","19 548
km","4 portes avec hayon","5
places","40 500 <U+20AC>","10
CV","194
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds4/1230199121A1KVVOCIDS4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1230199120A1KVVOMEC",0,"Mercedes occasion","Classe C","","
avenue Marcelin Berthelot ZAC Merci?res60200 Compi<U+00E8>gne
","
MERCEDES COMPIEGNE - AUTOSPHERE
","2018
Assurance auto : Comparez",NA,"Berline",NA,"Diesel","1 000
km","4 portes","5
places","56 990 <U+20AC>","11
CV","194
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1230199118A1KVVOMEC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gle/1230199117A1KVVOMEGLE",0,"Mercedes occasion","Classe GLE","","
140 rue Anna Lindh77240 Vert-Saint-Denis
","
MERCEDES MELUN - AUTOSPHERE
","2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,"Essence","29 207
km","4 portes avec hayon","5
places","76 990 <U+20AC>","26
CV","367
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-b/1230199113A1KVVOMEB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","https://www.paruvendu.fr/a/voiture-occasion/peugeot/rcz/1230199112A1KVVOPERCZ",0,"Peugeot occasion","RCZ","","
59 Rue Jacques Pr<U+00E9>vert33700 M<U+00E9>rignac
","
SUZUKI BORDEAUX - AUTOSPHERE
","Ao<U+00FB>t 2010
Assurance auto : Comparez",NA,"Coup<U+00E9>","159
g/km","Essence","64 211
km","2 portes","4
places","15 990 <U+20AC>","12
CV","200
Ch","Manuelle",NA,NA,"6.9
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"558","https://www.paruvendu.fr/a/voiture-occasion/peugeot/partner/1230199109A1KVVOPEPAR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230199108A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","https://www.paruvendu.fr/a/voiture-occasion/peugeot/508/1230199107A1KVVOPE508",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1230199106A1KVVOMEC",0,"Mercedes occasion","Classe C","","
20 Boulevard des Rochereaux ZAC de Chauray79180 Chauray
","
MERCEDES NIORT - AUTOSPHERE
","2014
Assurance auto : Comparez",NA,"Berline",NA,"Diesel","107 486
km","4 portes","5
places","26 790 <U+20AC>","9
CV","170
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","https://www.paruvendu.fr/a/voiture-occasion/citroen/berlingo/1230199104A1KVVOCIBER",0,"Citro<U+00EB>n occasion","Berlingo","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Juin 2018
Assurance auto : Comparez",NA,"Break",NA,"Diesel","9 131
km","4 portes avec hayon","5
places","19 290 <U+20AC>","5
CV","99
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1230199103A1KVVOCIGCP",0,"Citro<U+00EB>n occasion","Grand C4 Picasso","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Juillet 2018
Assurance auto : Comparez",NA,"Monospace",NA,"Diesel","5 335
km","4 portes avec hayon","7
places","26 690 <U+20AC>","6
CV","120
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230199101A1KVVOCIC4P",0,"Citro<U+00EB>n occasion","C4 Picasso","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Juin 2018
Assurance auto : Comparez",NA,"Monospace",NA,"Essence","6 663
km","4 portes avec hayon","5
places","22 490 <U+20AC>","7
CV","131
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1230199102A1KVVOCIGCP",0,"Citro<U+00EB>n occasion","Grand C4 Picasso","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Juin 2018
Assurance auto : Comparez",NA,"Monospace","106
g/km","Diesel","11 843
km","4 portes avec hayon","7
places","25 990 <U+20AC>","6
CV","120
Ch","Manuelle",NA,NA,"4.0
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"566","https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1230199100A1KVVOCIGCP",0,"Citro<U+00EB>n occasion","Grand C4 Picasso","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Juin 2018
Assurance auto : Comparez",NA,"Monospace",NA,"Diesel","4 825
km","4 portes avec hayon","7
places","23 990 <U+20AC>","6
CV","120
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","https://www.paruvendu.fr/a/voiture-occasion/citroen/c1/1230199098A1KVVOCIC1",0,"Citro<U+00EB>n occasion","C1","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Mars 2018
Assurance auto : Comparez",NA,"Berline",NA,"Essence","11 607
km","4 portes avec hayon","4
places","10 990 <U+20AC>","4
CV","82
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1230199099A1KVVOCIC4",0,"Citro<U+00EB>n occasion","C4","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Mars 2018
Assurance auto : Comparez",NA,"Berline",NA,"Diesel","13 811
km","4 portes avec hayon","5
places","16 990 <U+20AC>","6
CV","120
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","https://www.paruvendu.fr/a/voiture-occasion/citroen/c1/1230199097A1KVVOCIC1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","https://www.paruvendu.fr/a/voiture-occasion/citroen/divers/1230199096A1KVVOCIZZZ",0,"Citro<U+00EB>n occasion"," C-Elys<U+00E9>e PureTech 82 Live, Essence, 2018, 11490 &euro;","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Janvier 2018
Assurance auto : Comparez",NA,"Berline","110
g/km","Essence","22 689
km","4 portes","5
places","11 490 <U+20AC>","4
CV","82
Ch","Manuelle",NA,NA,"4.8
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"571","https://www.paruvendu.fr/a/voiture-occasion/citroen/divers/1230199095A1KVVOCIZZZ",0,"Citro<U+00EB>n occasion"," C-Elys<U+00E9>e PureTech 82 Live, Essence, 2018, 11490 &euro;","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Janvier 2018
Assurance auto : Comparez",NA,"Berline","110
g/km","Essence","22 568
km","4 portes","5
places","11 490 <U+20AC>","4
CV","82
Ch","Manuelle",NA,NA,"4.8
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"572","https://www.paruvendu.fr/a/voiture-occasion/citroen/c1/1230199092A1KVVOCIC1",0,"Citro<U+00EB>n occasion","C1","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","D<U+00E9>cembre 2017
Assurance auto : Comparez",NA,"Berline",NA,"Essence","8 659
km","4 portes avec hayon","4
places","11 890 <U+20AC>","4
CV","82
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230199091A1KVVOCIC4P",0,"Citro<U+00EB>n occasion","C4 Picasso","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","D<U+00E9>cembre 2017
Assurance auto : Comparez",NA,"Monospace",NA,"Diesel","15 405
km","4 portes avec hayon","5
places","20 990 <U+20AC>","6
CV","120
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1230199090A1KVVOCIGCP",0,"Citro<U+00EB>n occasion","Grand C4 Picasso","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","D<U+00E9>cembre 2017
Assurance auto : Comparez",NA,"Monospace",NA,"Diesel","20 165
km","4 portes avec hayon","7
places","21 990 <U+20AC>","6
CV","120
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","https://www.paruvendu.fr/a/voiture-occasion/citroen/c1/1230199089A1KVVOCIC1",0,"Citro<U+00EB>n occasion","C1","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Octobre 2017
Assurance auto : Comparez",NA,"Berline",NA,"Essence","924
km","4 portes avec hayon","4
places","11 490 <U+20AC>","4
CV","82
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1230199088A1KVVOCIC4",0,"Citro<U+00EB>n occasion","C4","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","Novembre 2015
Assurance auto : Comparez",NA,"Berline","100
g/km","Diesel","72 244
km","4 portes avec hayon","5
places","11 990 <U+20AC>","6
CV","120
Ch","Manuelle",NA,NA,"3.8
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"577","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds5/1230199087A1KVVOCIDS5",0,"Citro<U+00EB>n occasion","DS5","","
118 Route de Taninges74100 Annemasse
","
CITROEN ANNEMASSE - AUTOSPHERE
","2012
Assurance auto : Comparez",NA,"Berline",NA,"Hybride","43 136
km","4 portes avec hayon","5
places","16 690 <U+20AC>","8
CV","163
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230199086A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1230199083A1KVVOREMEG",0,"Renault occasion","M<U+00E9>gane","","
37 Avenue Franklin Roosevelt77100 Meaux
","
RENAULT MEAUX - AUTOSPHERE
","F<U+00E9>vrier 2018
Assurance auto : Comparez",NA,"Berline",NA,"Diesel","10
km","4 portes avec hayon","5
places","25 980 <U+20AC>","8
CV","165
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1230199075A1KVVORECAP",0,"Renault occasion","Captur","","
75 Route de Lens62220 Carvin
","
RENAULT CARVIN - AUTOSPHERE
","Avril 2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,"Diesel","34 993
km","4 portes avec hayon","5
places","14 290 <U+20AC>","4
CV","90
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1230199073A1KVVOREMEG",0,"Renault occasion","M<U+00E9>gane","","
1230 Boulevard Albert Schweitzer62110 H<U+00E9>nin-Beaumont
","
RENAULT HENIN BEAUMONT - AUTOSPHERE
","Ao<U+00FB>t 2015
Assurance auto : Comparez",NA,"Berline",NA,"Diesel","56 908
km","4 portes avec hayon","5
places","12 490 <U+20AC>","5
CV","110
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1230199072A1KVVOPE5M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1230199071A1KVVOREMEG",0,"Renault occasion","M<U+00E9>gane","","
1230 Boulevard Albert Schweitzer62110 H<U+00E9>nin-Beaumont
","
RENAULT HENIN BEAUMONT - AUTOSPHERE
","Novembre 2011
Assurance auto : Comparez",NA,"Berline",NA,"Diesel","41 317
km","4 portes avec hayon","5
places","9 490 <U+20AC>","5
CV","90
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1230199070A1KVVOREMEG",0,"Renault occasion","M<U+00E9>gane","","
1230 Boulevard Albert Schweitzer62110 H<U+00E9>nin-Beaumont
","
RENAULT HENIN BEAUMONT - AUTOSPHERE
","2017
Assurance auto : Comparez",NA,"Berline",NA,"Diesel","7 317
km","4 portes avec hayon","5
places","18 990 <U+20AC>","5
CV","110
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","https://www.paruvendu.fr/a/voiture-occasion/citroen/c5/1230198576A1KVVOCIC5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","https://www.paruvendu.fr/a/voiture-occasion/honda/cr-v/1229850068A1KVVOHOCRV",0,"Honda occasion","CR-V","



Annonce
de Sophie e                                                                 - La Chaussee (76590)                    
membre de ParuVendu.fr depuis 10 ans
","","","Juin 2017
Assurance auto : Comparez","Premi<U+00E8>re main,V<U+00E9>hicule non fumeur,Sous garantie constructeur","4x4 - SUV","115
g/km","Diesel","55 000
km","4 portes avec hayon","5
places","19 500 <U+20AC>","6
CV","120
Ch","Manuelle",NA,NA,"4.4
litres / 100 km","Bon",NA,NA,NA,NA,NA,NA
"587","https://www.paruvendu.fr/a/voiture-occasion/renault/laguna-ii/1229665630A1KVVORELA2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1228871550A1KVVOBMS3",0,"BMW occasion","S<U+00E9>rie 3","



Annonce
de DAVID M                                                                 - Riom (63200)                    
membre de ParuVendu.fr depuis 3 mois
","","","Avril 2011
Assurance auto : Comparez","V<U+00E9>hicule non fumeur,Attelage","Berline","125
g/km","Diesel","226 000
km","4 portes","5
places","10 250 <U+20AC>","10
CV","184
Ch","Manuelle",NA,NA,"4.7
litres / 100 km","Bon","A jour < 6 mois","Beige","M<U+00E9>tallis<U+00E9>e vernie","ABS,Contr<U+00F4>le de stabilit<U+00E9> (ESP),R<U+00E9>gulateur de vitesse,Antipatinage (ASR)","Direction assist<U+00E9>e,Radio/CD,Banquette AR 1/3 - 2/3,Vitres <U+00E9>lectriques","Peinture m<U+00E9>tallis<U+00E9>e,Roues alliage l<U+00E9>ger,R<U+00E9>troviseurs <U+00E9>lectriques,Filtres <U+00E0> particules (FAP),Allumage automatique des feux"
"589","https://www.paruvendu.fr/a/voiture-occasion/bmw/x3/1230199056A1KVVOBMX3",0,"BMW occasion","X3","","
1550 Route de St Gilles ZAC Mas des Abeilles30000 N<U+00EE>mes
","
BMW NIMES - AUTOSPHERE
","Septembre 2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,"Diesel","2 500
km","4 portes avec hayon","5
places","52 990 <U+20AC>","10
CV","190
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-2/1230199054A1KVVOBMS2",0,"BMW occasion","Serie 2","","
1550 Route de St Gilles ZAC Mas des Abeilles30000 N<U+00EE>mes
","
BMW NIMES - AUTOSPHERE
","Septembre 2018
Assurance auto : Comparez",NA,"Monospace",NA,"Diesel","10
km","4 portes avec hayon","5
places","35 790 <U+20AC>","6
CV","116
Ch","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","https://www.paruvendu.fr/a/voiture-occasion/renault/laguna-iii/1229438539A1KVVORELA3",0,"Renault occasion","Laguna III","","
48 ancienne route de Marseille13500 Martigues
","
SUN AUTOS VENTES
","Juin 2009
Assurance auto : Comparez","Premi<U+00E8>re main","Berline","130
g/km","Diesel","113 000
km","4 portes avec hayon","5
places","5 500 <U+20AC>","6
CV","110
Ch","Manuelle","","3 mois","4.9
litres / 100 km",NA,"A jour < 6 mois","Noir","M<U+00E9>tallis<U+00E9>e",NA,NA,NA
"592","https://www.paruvendu.fr/a/voiture-occasion/skoda/octavia/1230199034A1KVVOSKOCT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230199033A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gla/1230199030A1KVVOMEGLA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","https://www.paruvendu.fr/a/voiture-occasion/jaguar/f-pace/1230199031A1KVVOJAFPA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","https://www.paruvendu.fr/a/voiture-occasion/ford/b-max/1230199029A1KVVOFOB-M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230199028A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","https://www.paruvendu.fr/a/voiture-occasion/seat/toledo/1230199026A1KVVOSETOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-2/1230199027A1KVVOBMS2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1229930195A1KVVOMEA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","https://www.paruvendu.fr/a/voiture-occasion/audi/q2/1230199025A1KVVOAUQ2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1230199020A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1230199019A1KVVOAUA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1230199018A1KVVOAUQ3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","https://www.paruvendu.fr/a/voiture-occasion/ford/s-max/1229789566A1KVVOFOSMX",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","https://www.paruvendu.fr/a/voiture-occasion/peugeot/108/1230199010A1KVVOPE108",0,"Peugeot occasion","108","","
325 Rue Guillaume du Vair CS 2064813100 Aix-en-Provence
","
PEUGEOT AIX EN PROVENCE - AUTOSPHERE
","Novembre 2017
Assurance auto : Comparez",NA,"Berline",NA,"Essence","8 771
km","4 portes avec hayon","4
places","11 990 <U+20AC>","4
CV","82
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230199004A1KVVOBMS1",0,"BMW occasion","S<U+00E9>rie 1","","
155 Avenue du 8 mai 1945 BP 116286000 Poitiers
","
BMW POITIERS - AUTOSPHERE
","Novembre 2017
Assurance auto : Comparez",NA,"Berline",NA,"Essence","19 642
km","4 portes avec hayon","5
places","24 900 <U+20AC>","6
CV","109
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1230199000A1KVVOVWPOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/t-roc/1229962178A1KVVOVWTRO",0,"Volkswagen occasion","T-ROC","","
Avenue Anatole Th<U+00E9>venet51530 Magenta
","
VOLKSWAGEN MAGENTA - AUTOSPHERE
","Septembre 2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,"Diesel","9 500
km","4 portes avec hayon","5
places","24 900 <U+20AC>","6
CV","115
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1230198999A1KVVOVWPOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","https://www.paruvendu.fr/a/voiture-occasion/citroen/berlingo/1230198997A1KVVOCIBER",0,"Citro<U+00EB>n occasion","Berlingo","","
209 Route d'Aix-les-Bains74600 Seynod
","
CITROEN ANNECY - AUTOSPHERE
","Juin 2018
Assurance auto : Comparez",NA,"Break","109
g/km","Diesel","6 361
km","4 portes avec hayon","5
places","17 990 <U+20AC>","5
CV","99
Ch","Manuelle",NA,NA,"4.1
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
